id,supermarket,name,price,reference_price,reference_unit
1077693,dia-es,GALLINA BLANCA caldo de carne 100% natural envase 1 lt,1.8,1.8,€/l.
1077694,dia-es,GALLINA BLANCA caldo de cocido 100% natural envase 1 lt,1.95,1.95,€/l.
1077695,dia-es,GALLINA BLANCA caldo para paella envase 1 lt,2.99,2.99,€/l.
1077696,dia-es,ANETO caldo de pollo bajo en sal envase 1 lt,3.69,3.69,€/l.
1077697,dia-es,GALLINA BLANCA caldo casero de puchero envase 1 lt,1.8,1.8,€/l.
1077698,dia-es,GALLINA BLANCA sopa de ternera con estrellitas sobre 74 gr,0.59,7.97,€/Kg.
1077699,dia-es,GALLINA BLANCA sopa de verduras sobre 51 gr,0.55,10.78,€/Kg.
1077700,dia-es,GALLINA BLANCA sopa de pollo con maravilla sobre 85 gr,0.59,6.94,€/Kg.
1077701,dia-es,GALLINA BLANCA sopa de pollo con fideos sobre 71 gr,0.59,8.31,€/Kg.
1077702,dia-es,GALLINA BLANCA sopa de ave con fideos sobre 76 gr,0.65,8.55,€/Kg.
1077703,dia-es,DIA sopa de pollo con fideos sobre 72GRS,0.45,6.62,€/Kg.
1077704,dia-es,GALLINA BLANCA sopa de cocido con fideos sobre 72 gr,0.65,9.03,€/Kg.
1077705,dia-es,GALLINA BLANCA Sopinstant crema de espárragos caja 3 sobres,1.05,18.42,€/Kg.
1077706,dia-es,GALLINA BLANCA sopa jardinera sobre 77 gr,0.64,8.31,€/Kg.
1077707,dia-es,GALLINA BLANCA Sopinstant sopa de verduras con picatostes caja 3 sobres,1.05,21.88,€/Kg.
1077708,dia-es,DIA sopa jardinera sobre 85 grs,0.45,6.0,€/Kg.
1077709,dia-es,KNORR sopa de cebolla sobre 54G,0.63,11.67,€/Kg.
1077710,dia-es,GALLINA BLANCA Sopinstant de pollo caja 42 gr,1.05,26.92,€/Kg.
1077711,dia-es,GALLINA BLANCA Sopinstant crema de pollo caja 45 gr,1.05,16.67,€/Kg.
1077712,dia-es,"GALLINA BLANCA sopa de pollo con fideos finos, bajo en sal, sobre 35 gr",0.65,18.57,€/Kg.
1077713,dia-es,DIA crema de calabacín con quesito envase 500 ml,1.15,2.3,€/l.
1077714,dia-es,DIA crema de verduras envase 500 ml,1.15,2.3,€/l.
1077715,dia-es,DIA crema de calabaza envase 500 ml,1.15,2.3,€/l.
1077716,dia-es,KNORR crema de bogavante envase 500 ml,3.52,7.04,€/l.
1077717,dia-es,GALLINA BLANCA crema casera de calabaza envase 500 ml,1.95,3.9,€/l.
1077718,dia-es,GALLINA BLANCA crema casera de verduras envase 500 ml,1.95,3.9,€/l.
1077719,dia-es,GALLINA BLANCA crema casera de pollo con verduras envase 500 ml,1.79,3.58,€/l.
1077720,dia-es,KNORR crema de calabaza con un toque de nata envase 500 ml,1.89,3.78,€/l.
1077721,dia-es,KNORR crema de verduras mediterráneas envase 500 ml,1.89,3.78,€/l.
1077722,dia-es,"KNORR crema de alicia con calabaza, zanahoria y guisantes envase 500 ml",1.89,3.78,€/l.
1077723,dia-es,KNORR crema de verduras de la huerta envase 500 ml,1.89,3.78,€/l.
1077724,dia-es,KNORR crema vichysoisse de puerro y patata envase 500 ml,1.89,3.78,€/l.
1077725,dia-es,DIA crema de verduras sobre 78GRS,0.39,5.2,€/Kg.
1077726,dia-es,DIA crema de champiñones sobre 68 gr,0.39,5.74,€/Kg.
1077727,dia-es,MAGGI puré de patatas caja 230 gr,1.99,8.65,€/Kg.
1077728,dia-es,DIA puré de patatas caja 500 gr,1.35,2.7,€/Kg.
1077729,dia-es,MAGGI puré de patata con leche caja 230 gr,2.39,10.39,€/Kg.
1077730,dia-es,ALVALLE gazpacho suave refrigerado envase 1 lt,3.49,3.49,€/l.
1077731,dia-es,DIA gazpacho envase 1 lt,1.39,1.39,€/l.
1077732,dia-es,ALVALLE gazpacho original refrigerado envase 1 lt,3.49,3.49,€/l.
1077733,dia-es,DIA gazpacho pack 3 unidades de 330 ml,1.99,2.01,€/l.
1077734,dia-es,ALVALLE salmorejo envase 1 lt,3.59,3.59,€/l.
1077735,dia-es,GARCIA MILLAN salmorejo fresco con aceite de oliva botella 330 ml,1.1,3.33,€/l.
1077736,dia-es,DIA salmorejo envase 1 lt,1.59,1.59,€/l.
1077737,dia-es,ALVALLE gazpacho botella 250 ml,1.0,4.0,€/l.
1077738,dia-es,DIA gazpacho suave envase 1 lt,1.39,1.39,€/l.
1077739,dia-es,GARCIA MILLAN gazpacho fresco con aceite de oliva botella 1 lt,2.69,2.69,€/l.
1077740,dia-es,GARCIA MILLAN gazpacho fresco con aceite de oliva botella 330 ml,1.0,3.03,€/l.
1077741,dia-es,DIA gazpacho con almendras envase 1 lt,1.95,1.95,€/l.
1077742,dia-es,DIA gazpacho fresco botella 1 lt,2.25,2.25,€/l.
1077743,dia-es,DIA salmorejo fresco botella 1 lt,2.55,2.55,€/l.
1077744,dia-es,GARCIA MILLAN salmorejo fresco con aceite de oliva botella 1 lt,2.96,2.96,€/l.
1077745,dia-es,DIA piña en su jugo pack 3 latas 420 grs,2.19,5.21,€/Kg.
1077746,dia-es,DIA piña en su jugo rodajas lata 490 gr,1.75,3.57,€/Kg.
1077747,dia-es,DIA melocoton en almibar en mitades lata 480 grs neto escurrido,1.55,3.23,€/Kg.
1077748,dia-es,DIA melocotón bajo valor energético lata 480 gr,2.19,4.56,€/Kg.
1077749,dia-es,DIA frutas variadas en almíbar lata 480 gr,1.4,2.92,€/Kg.
1077750,dia-es,DIA mitades de melocotón en almíbar pack 3 latas 115 gr,1.89,5.48,€/Kg.
1077751,dia-es,DEL MONTE piña rodaja en su jugo 510 gr,2.89,5.67,€/Kg.
1077752,dia-es,DEL MONTE piña rodaja en su jugo pack 3 420 grs,3.49,8.31,€/Kg.
1077753,dia-es,DIA cerezas en almíbar frasco 160 gr,1.0,11.11,€/Kg.
1077757,dia-es,DIA mermelada extra fresa frasco 650 gr,1.65,2.54,€/Kg.
1077758,dia-es,DIA mermelada extra melocotón frasco 640 gr,1.65,2.54,€/Kg.
1077759,dia-es,DIA dulce de membrillo estuche 400 g,0.95,2.38,€/Kg.
1077760,dia-es,GRANJA SAN FRANCISCO miel antigoteo envase 350 grs,4.39,12.54,€/Kg.
1077761,dia-es,LA VIEJA FABRICA mermelada de frambuesa frasco 350 gr,1.95,5.57,€/Kg.
1077762,dia-es,LA VIEJA FABRICA mermelada de naranja amarga frasco 350 gr,2.09,5.97,€/Kg.
1077763,dia-es,HELIOS mermelada extra melocoton frasco 340 grs,1.65,4.85,€/Kg.
1077765,dia-es,DIA DELICIOUS mermelada de ciruela y kiwi extra 60% fruta frasco 320 gr,1.46,4.56,€/Kg.
1077766,dia-es,DIA DELICIOUS mermelada de higo extra 60% fruta frasco 320 gr,1.46,4.56,€/Kg.
1077767,dia-es,DIA DELICIOUS surtido de confitados pimiento piquillo/cebolla pack 2x170 gr,1.75,5.15,€/Kg.
1077768,dia-es,LA VIEJA FABRICA mermelada de arándanos frasco 285 gr,1.95,6.84,€/Kg.
1077769,dia-es,DIA DELICIOUS mermelada extra de frutas del bosque frasco 320 gr,1.46,4.56,€/Kg.
1077770,dia-es,DIA DELICIOUS mermelada extra de frambuesa frasco 320 gr,1.52,4.75,€/Kg.
1077771,dia-es,DIA DELICIOUS mermelada de frutas silvestres frasco 320 gr,1.52,4.75,€/Kg.
1077772,dia-es,DIA DELICIOUS mermelada extra de arándanos frasco 320 gr,1.52,4.75,€/Kg.
1077773,dia-es,DIA DELICIOUS mermelada de naranja amarga frasco 320 gr,0.99,3.19,€/Kg.
1077774,dia-es,DIA DELICIOUS mermelada extra de tomate frasco 320 gr,1.31,4.09,€/Kg.
1077775,dia-es,HELIOS mermelada de albaricoque extra frasco 340 gr,1.65,4.85,€/Kg.
1077776,dia-es,EL QUIJOTE carne de mebrillo tarrina 250 gr,2.83,11.32,€/Kg.
1077777,dia-es,HELIOS Diet mermelada extra de fresa frasco 280 gr,1.65,5.89,€/Kg.
1077795,dia-es,DIA mermelada extra albaricoque frasco 650 gr,1.65,2.54,€/Kg.
1077796,dia-es,DIA mermelada extra ciruela frasco 650 grs,1.65,2.54,€/Kg.
1077797,dia-es,HELIOS mermelada extra fresa frasco 340 grs,1.65,4.85,€/Kg.
1077798,dia-es,LA VIEJA FABRICA mermelada de melocoton frasco 350 gr,2.09,5.97,€/Kg.
1077799,dia-es,DIA mermelada extra melocoton frasco 390 grs,0.93,2.38,€/Kg.
1077800,dia-es,DIA mermelada extra fresa frasco 390 gr,0.93,2.38,€/Kg.
1077801,dia-es,COSTA sal plus+ paquete 1 Kg,0.98,0.98,€/Kg.
1077802,dia-es,DIA VITAL mermelada extra fresa diet frasco 330 gr,1.35,4.09,€/Kg.
1077805,dia-es,EL QUIJOTE dulce de membrillo sin azúcares tarrina 400 gr,2.58,6.45,€/Kg.
1077807,dia-es,DIA miel de flores antigoteo bote 500 gr,3.49,6.98,€/Kg.
1077808,dia-es,DIA DELICIOUS miel de romero frasco 350 gr,3.26,9.31,€/Kg.
1077809,dia-es,DIA DELICIOUS miel de eucalipto frasco 350 gr,2.76,7.89,€/Kg.
1077810,dia-es,DIA VITAL miel de flores con propóleo frasco 250 gr,4.69,18.76,€/Kg.
1077811,dia-es,DIA DELICIOUS miel de azahar frasco 350 gr,2.99,8.54,€/Kg.
1077812,dia-es,DIA VITAL polen de flores frasco 200 gr,4.99,24.95,€/Kg.
1077813,dia-es,DIA VITAL miel de flores con jalea real frasco 250 gr,4.99,19.96,€/Kg.
1077814,dia-es,HELIOS miel de flores 10 uds 25 gr,1.95,7.8,€/Kg.
1077815,dia-es,DIA miel de flores frasco 1 Kg,4.1,4.1,€/Kg.
1077816,dia-es,ORBE almejas al natural lata 63 gr,2.1,33.33,€/Kg.
1077817,dia-es,DIA DELICIOUS filetes de anchoa en aceite de oliva lata 55 gr,3.69,67.09,€/Kg.
1077818,dia-es,FINISTER filetes de anchoa en aceite de girasol pack 3 latas de 29 gr,2.19,25.17,€/Kg.
1077819,dia-es,CONSORCIO filetes de anchoa en aceite de oliva lata 29 gr,2.49,85.86,€/Kg.
1077820,dia-es,LOREA Gourmet anchoa en aceite de oliva virgen extra arbequina 170 gr,6.99,41.12,€/Kg.
1077821,dia-es,CAPRIMAR anchoas en aceite de girasol frasco 55 gr,1.89,18.9,€/Kg.
1077822,dia-es,CALVO atún claro en aceite de girasol pack 3 latas de 52 gr,2.89,18.53,€/Kg.
1077823,dia-es,CALVO atún claro en aceite de girasol pack 6 latas de 52 gr,5.15,16.51,€/Kg.
1077824,dia-es,DIA atún claro en aceite de oliva pack 3 latas de 52 gr,1.85,11.86,€/Kg.
1077825,dia-es,DIA bonito del norte en aceite de oliva lata 73 gr,1.25,17.12,€/Kg.
1077826,dia-es,ISABEL atún en aceite vegetal lata 260 gr,3.95,15.19,€/Kg.
1077827,dia-es,CALVO atún claro en aceite de oliva bajo en sal pack 3 latas de 52 gr,3.79,24.29,€/Kg.
1077828,dia-es,DIA atún claro en aceite de girasol pack 3 latas de 52 gr,1.65,10.58,€/Kg.
1077829,dia-es,CALVO atún claro al natural pack 3 latas de 56 gr,2.99,17.8,€/Kg.
1077830,dia-es,CALVO atún claro en aceite de oliva pack 3 latas de 52 gr,3.59,23.01,€/Kg.
1077831,dia-es,DIA atún claro en aceite de girasol  pack 6 latas de 52 gr,3.25,10.42,€/Kg.
1077832,dia-es,DIA atún en aceite de girasol pack 3 latas de 52 gr,1.55,9.94,€/Kg.
1077833,dia-es,DIA VITAL atún claro en aceite de oliva bajo en sal pack 3 latas de 52 gr,1.99,12.76,€/Kg.
1077834,dia-es,DIA atún claro al natural pack 3 latas de 56 gr,1.75,10.42,€/Kg.
1077835,dia-es,ISABEL atún en aceite vegetal lata 650 g,7.65,11.77,€/Kg.
1077836,dia-es,CAMPOS atun claro en aceite vegetal lata 104 gr,1.99,19.13,€/Kg.
1077837,dia-es,CAMPOS atún claro en escabeche lata 104 gr,1.69,16.25,€/Kg.
1077838,dia-es,CONSORCIO bonito del norte en aceite de oliva frasco 260 gr,9.49,36.5,€/Kg.
1077839,dia-es,ALBO atún claro en aceite de oliva lata 67 gr,1.85,27.61,€/Kg.
1077840,dia-es,CONSORCIO bonito del norte en aceite de oliva lata 82 gr,2.5,30.49,€/Kg.
1077841,dia-es,CALVO atún claro en escabeche pack 3 latas de 56 gr,2.75,16.37,€/Kg.
1077842,dia-es,ALBO bonito del norte en escabeche lata 82 gr,2.9,35.37,€/Kg.
1077843,dia-es,ISABEL atún claro en aceite de oliva pack 6 latas de 52 gr,5.65,18.11,€/Kg.
1077844,dia-es,DIA atún claro en aceite de oliva pack 6 latas de 52 gr,3.45,11.06,€/Kg.
1077845,dia-es,ISABEL atún en aceite vegetal pack 3 latas de 52 gr,2.35,15.06,€/Kg.
1077846,dia-es,DANI berberechos al natural 55/65 piezas lata 58 gr,3.15,54.31,€/Kg.
1077847,dia-es,DANI berberechos al natural 65-up lata 63 gr,2.59,41.11,€/Kg.
1077848,dia-es,DANI berberechos al natural lata 90 gr,3.19,35.44,€/Kg.
1077849,dia-es,UBAGO filetes de caballa del sur en aceite de girasol lata 65 gr,1.0,15.38,€/Kg.
1077850,dia-es,BOYA filetes de caballa en aceite vegetal lata 58 gr,1.09,18.79,€/Kg.
1077851,dia-es,BOYA filetes de caballa del sur en salsa de tomate lata 58 gr,1.09,18.79,€/Kg.
1077852,dia-es,BOYA filetes de caballa del sur en aceite de oliva lata 63 gr,1.19,18.89,€/Kg.
1077853,dia-es,DIA tacos en aceite de girasol lata 72 g,1.35,18.75,€/Kg.
1077854,dia-es,DIA chipirones rellenos en salsa americana lata 72 gr,1.99,27.64,€/Kg.
1077855,dia-es,DIA poton en salsa americana pack de 3 latas 55 gr,1.85,11.21,€/Kg.
1077856,dia-es,DIA potón en su tinta pack 3 latas 55 gr,1.85,11.21,€/Kg.
1077857,dia-es,DIA chipirones rellenos en su tinta lata 72 gr,1.99,27.64,€/Kg.
1077858,dia-es,ALBO calamares en su tinta lata 72 gr,2.15,29.86,€/Kg.
1077859,dia-es,DIA DELICIOUS pulpo en aceite de oliva lata 65 gr,3.65,56.15,€/Kg.
1077860,dia-es,CABO DE PEÑAS tacos de pota al ajillo lata 120 gr,1.55,12.92,€/Kg.
1077861,dia-es,KAS limón botella 2 lt,1.49,0.75,€/l.
1077862,dia-es,CALVO calamares en salsa americana lata 72 gr,1.79,24.86,€/Kg.
1077863,dia-es,CALVO mejillones en escabeche 14/19 piezas lata 69  grs,1.75,25.36,€/Kg.
1077864,dia-es,ISABEL mejillon en escabeche  pack 3 latas x 43 grs,2.29,17.75,€/Kg.
1077865,dia-es,ISABEL mejillones en escabeche 13/18 piezas lata 69 gr,1.85,26.81,€/Kg.
1077866,dia-es,ISABEL mejillones en salsa vieira 13/18 piezas lata 69 grs,1.85,26.81,€/Kg.
1077867,dia-es,DIA mejillones en escabeche pack de 3 latas 43 gr,1.45,11.24,€/Kg.
1077868,dia-es,DIA mejillones en salsa vieira 14/18 piezas lata 68 grs,1.35,19.57,€/Kg.
1077869,dia-es,DIA mejillones en escabeche 14/18 piezas lata 69 gr,1.0,14.49,€/Kg.
1077870,dia-es,DIA mejillones en escabeche picante 14/18 piezas lata 69 gr,1.25,18.12,€/Kg.
1077871,dia-es,DIA mejillón al natural 14/18 piezas lata 69 gr,1.09,15.8,€/Kg.
1077872,dia-es,RIBEIRA mejillones en escabeche 8/12 piezas lata 69 gr,2.09,30.29,€/Kg.
1077873,dia-es,DIA sardinillas en escabeche lata 62 grs,0.76,12.26,€/Kg.
1077874,dia-es,DIA sardinas en aceite vegetal lata 85 gr,0.65,7.65,€/Kg.
1077875,dia-es,DIA sardinas en tomate lata 85 grs,0.69,8.12,€/Kg.
1077876,dia-es,DIA sardinas en aceite de oliva lata 80 gr,1.05,12.35,€/Kg.
1077877,dia-es,DIA sardinillas en aceite de oliva lata 62 grs,0.79,12.74,€/Kg.
1077878,dia-es,CUCA sardinas en aceite de oliva lata 85 gr,1.8,21.18,€/Kg.
1077879,dia-es,MONTEY sardinas con tomate lata 90 gr,0.75,8.33,€/Kg.
1077880,dia-es,BOYA sardinas en aceite vegetal lata 63 gr,0.99,15.71,€/Kg.
1077881,dia-es,ALBO sardinas picantonas lata 85 gr,2.19,25.76,€/Kg.
1077882,dia-es,CALVO sardinillas en aceite de oliva baja en sal lata 60 g,1.59,26.5,€/Kg.
1077883,dia-es,DIA DELICIOUS sardinillas en aceite de oliva lata 81 gr,1.79,22.1,€/Kg.
1077884,dia-es,UBAGO sardinas en aceite de oliva lata 80 gr,1.19,11.9,€/Kg.
1077885,dia-es,DIA sardinillas en aceite de girasol al limón 6/10 piezas lata 62 gr,0.6,9.68,€/Kg.
1077886,dia-es,BOYA sardinas picantes en aceite vegetal 6/8 piezas lata 63 gr,0.99,15.71,€/Kg.
1077887,dia-es,BOYA sardinas en salsa de tomate 6/8 piezas lata 63 gr,0.99,15.71,€/Kg.
1077888,dia-es,UBAGO melva en aceite de oliva lata 85  gr,2.25,26.47,€/Kg.
1077889,dia-es,DIA melva en aceite de oliva lata 85 grs,1.8,21.18,€/Kg.
1077890,dia-es,DIA maravillas de mar al ajillo lata 50 gr,1.75,35.0,€/Kg.
1077891,dia-es,CABO DE HORNOS navajas al natural lata 63 gr,2.15,34.13,€/Kg.
1077892,dia-es,BOYA chicharrillos en escabeche lata 83 gr,1.39,16.75,€/Kg.
1077893,dia-es,BOYA chicharrillos en aceite vegetal lata 83 gr,1.39,16.75,€/Kg.
1077894,dia-es,ORBE zamburiñas en salsa de vieira lata 63 gr,1.99,31.59,€/Kg.
1077895,dia-es,DIA tomate entero pelado lata 480GR,0.95,1.98,€/Kg.
1077896,dia-es,DIA tomate troceado lata 400GR,0.59,1.47,€/Kg.
1077897,dia-es,DIA tomate triturado lata 390 gr,0.49,1.22,€/Kg.
1077898,dia-es,DIA tomate triturado lata 800GR,0.85,1.06,€/Kg.
1077899,dia-es,HIDA tomate doble concentrado lata 170 gr,0.79,4.65,€/Kg.
1077900,dia-es,DIA corazones alcachofas 6/8 lata 240GR,1.89,7.88,€/Kg.
1077901,dia-es,DIA DELICIOUS corazones de alcachofas de tudela frasco 250 gr,4.49,17.96,€/Kg.
1077902,dia-es,GUTARRA corazones de alcachofa en mitades frasco 400 gr,5.95,14.88,€/Kg.
1077903,dia-es,DIA alcachofas 12/14 piezas lata 240 g,1.55,6.46,€/Kg.
1077904,dia-es,DIA corazones alcachofas 8/12 frasco 115 ML,1.55,13.48,€/Kg.
1077905,dia-es,DIA alcachofas cuarteadas lata 240 gr,1.42,5.92,€/Kg.
1077906,dia-es,BUJANDA corazones de alcachofas de tudela enteras extra 8/12 piezas frasco 250 gr,4.49,17.96,€/Kg.
1077907,dia-es,CELORRIO corazones de alcachofa 8/12 piezas frasco 165 gr,2.19,13.27,€/Kg.
1077908,dia-es,DIA espárrago blanco medio extra lata 150 gr,1.65,11.0,€/Kg.
1077909,dia-es,CARRETILLA esparrago blanco ext LATA 150GR,2.79,18.6,€/Kg.
1077910,dia-es,DIA esparrago grueso 9/16 LATA 250 gr,2.69,10.76,€/Kg.
1077911,dia-es,DIA espárragos verdes frasco 100 gr,1.55,15.5,€/Kg.
1077912,dia-es,DIA yemas de espárragos extra 9/12 frasco 180 gr,2.19,19.91,€/Kg.
1077913,dia-es,BUJANDA espárragos blancos extra muy gruesos  6/9 piezas frasco 325 gr,2.89,8.89,€/Kg.
1077914,dia-es,CARRETILLA yemas de espárragos gruesos lata 135 gr,3.49,25.85,€/Kg.
1077915,dia-es,CARRETILLA espárragos blancos extra muy grueso 6/12 piezas frasco 325 gr,3.89,11.97,€/Kg.
1077916,dia-es,DIA espárragos blancos extra frasco 205 gr,1.55,7.56,€/Kg.
1077917,dia-es,CARRETILLA espárragos blancos extra calibre grueso 8/12 piezas frasco 205 gr,3.29,16.05,€/Kg.
1077918,dia-es,CARRETILLA espárragos blancos cortos gruesos frasco 110 gr,3.19,29.0,€/Kg.
1077919,dia-es,BUJANDA espárragos blancos extra muy grueso 6/12 piezas frasco 205 gr,4.95,24.15,€/Kg.
1077920,dia-es,DIA espárragos cortos delgados extra frasco 110 gr,1.35,12.27,€/Kg.
1077921,dia-es,CELORRIO yemas de espárragos blancos extra frasco 110 gr,1.89,17.18,€/Kg.
1077922,dia-es,CELORRIO espárragos blancos extra grueso 6/12 piezas frasco 205 gr,1.65,5.0,€/Kg.
1077923,dia-es,BONDUELLE guisantes extra finos frasco 465 gr,2.79,6.0,€/Kg.
1077924,dia-es,DIA judías verdes troceadas lata 455 gr,1.09,2.4,€/Kg.
1077925,dia-es,DIA judías verdes cortadas categoría extra frasco 360 gr,0.95,2.64,€/Kg.
1077926,dia-es,DIA judias verdes redondas frasco 360 grs.,0.99,2.75,€/Kg.
1077927,dia-es,BONDUELLE judías verdes troceadas frasco 360 gr,2.39,6.64,€/Kg.
1077931,dia-es,BONDUELLE maíz dulce pack 3 latas 420 gr,2.69,6.4,€/Kg.
1077932,dia-es,BONDUELLE maíz un toque pack 3 latas 70 gr,1.85,8.81,€/Kg.
1077933,dia-es,DIA pimientos del piquillo enteros lata 150 gr,1.15,7.67,€/Kg.
1077934,dia-es,DIA pimientos del piquillo en tiras con ajo frasco 225 gr,0.99,4.5,€/Kg.
1077935,dia-es,DIAMIR pimientos rojos pack 3 latas de 60 gr,1.35,7.5,€/Kg.
1077936,dia-es,Pimientos asados a la leña en tiras bandeja 350 gr,2.29,6.54,€/Kg.
1077937,dia-es,CARRETILLA pimientos del piquillo enteros frasco 260 gr,1.69,6.5,€/Kg.
1077938,dia-es,CORONAS DE LABARRA pimiento de piquillo en tiras frasco 220 gr,1.15,5.23,€/Kg.
1077939,dia-es,BUJANDA pimientos del piquillo al ajillo frasco 220 gr,1.59,5.48,€/Kg.
1077940,dia-es,DIA pimientos del piquillo al natural enteros extra frasco 260 gr,1.19,4.58,€/Kg.
1077941,dia-es,BUJANDA pimientos del piquillo rojos y verdes frasco 220 gr,1.49,6.77,€/Kg.
1077942,dia-es,DIA champiñones enteros LATA 185GR,1.09,5.89,€/Kg.
1077943,dia-es,DIA champiñones laminado LATA 185GR,0.85,4.59,€/Kg.
1077944,dia-es,DIA champiñon laminado pack 3 latas 315 gr,1.85,5.87,€/Kg.
1077945,dia-es,BONDUELLE champiñón mini frasco 170 gr,1.85,10.88,€/Kg.
1077946,dia-es,BUJANDA revuelto de setas frasco 140 gr,1.49,6.77,€/Kg.
1077947,dia-es,YBARRA espinacas frasco 425 gr,1.25,2.94,€/Kg.
1077948,dia-es,YBARRA acelgas frasco 400 gr,1.12,2.8,€/Kg.
1077949,dia-es,DIA ensalada zanahoria FRASCO 180GR,0.75,4.17,€/Kg.
1077950,dia-es,DIA ensalada china FRASCO 180GR,0.99,5.5,€/Kg.
1077951,dia-es,DIA remolacha en vinagre FRASCO 180GR,0.6,3.33,€/Kg.
1077952,dia-es,AMALUR patatas paris FRASCO 425 GR,1.39,3.27,€/Kg.
1077953,dia-es,DIA cardo FRASCO 400GR,1.15,2.88,€/Kg.
1077954,dia-es,YBARRA coliflor natural FRASCO 400GR,1.55,3.88,€/Kg.
1077955,dia-es,MONTEY corazones de palmito cortado frasco 125 ml,1.4,12.73,€/Kg.
1077956,dia-es,AMALUR habas baby frasco 425 gr,1.85,4.35,€/Kg.
1077957,dia-es,DIA harina paquete 1 Kg,0.43,0.43,€/Kg.
1077958,dia-es,MAIZENA harina de maíz paquete 400 gr,1.75,4.38,€/Kg.
1077959,dia-es,GALLO harina integral de trigo paquete 1 Kg,1.09,1.09,€/Kg.
1077960,dia-es,DIA harina de fuerza paquete 1 Kg,0.69,0.69,€/Kg.
1077961,dia-es,GALLO preparado para repostería bizcochos paquete 1 Kg,1.15,1.15,€/Kg.
1077962,dia-es,GALLO harina de trigo paquete 1 Kg,1.09,1.09,€/Kg.
1077963,dia-es,GALLO harina de trigo repostería 1 Kg,1.25,1.25,€/Kg.
1077964,dia-es,PROCELI basic mix preparado panificable SIN GLUTEN paquete 1 kg,3.95,3.95,€/Kg.
1077965,dia-es,PAN harina 100% de maíz blanco paquete 1 Kg,2.19,2.19,€/Kg.
1077966,dia-es,ROYAL levadura en polvo caja 6 sobres de 16 gr,2.39,24.9,€/Kg.
1077967,dia-es,"MAIZENA levadura de panadería caja 5 sobres de 5,5 gr",1.95,69.64,€/Kg.
1077968,dia-es,DIA alubias pintas paquete 1 Kg,1.99,1.99,€/Kg.
1077969,dia-es,DIA alubia negra paquete 500 gr,1.1,2.2,€/Kg.
1077970,dia-es,DIA alubias blancas paquete 1 Kg,1.85,1.85,€/Kg.
1077971,dia-es,LUENGO alubias blancas paquete 1 kg,2.8,2.8,€/Kg.
1077972,dia-es,DIA garbanzos extra paquete 1 Kg,2.29,2.29,€/Kg.
1077973,dia-es,DIA garbanzo lechoso paquete 1 Kg,2.85,2.85,€/Kg.
1077974,dia-es,DIA garbanzo pedrosillano paquete 1 Kg,2.39,2.39,€/Kg.
1077975,dia-es,LUENGO garbanzo paquete 1 Kg,3.55,3.55,€/Kg.
1077976,dia-es,DIA lentejas pardina bolsa 1 Kg,1.49,1.49,€/Kg.
1077977,dia-es,DIA lenteja cocción rápida paquete 1 Kg,1.72,1.72,€/Kg.
1077978,dia-es,LUENGO lenteja pardina bolsa 1 Kg,2.99,2.99,€/Kg.
1077979,dia-es,DIA lentejas castellana paquete 1 Kg,1.39,1.39,€/Kg.
1077980,dia-es,DIA alubias blancas extra frasco 400 gr,0.59,1.47,€/Kg.
1077981,dia-es,LA ASTURIANA alubias blancas cocidas frasco 400 gr,1.19,2.97,€/Kg.
1077982,dia-es,LA ASTURIANA judión cocido frasco 350 gr,1.8,5.14,€/Kg.
1077983,dia-es,DIA combinado de alubias blancas con verduras frasco 400 gr,1.15,2.88,€/Kg.
1077984,dia-es,DIA alubia roja cocida frasco 400 gr,0.79,1.98,€/Kg.
1077985,dia-es,LA ASTURIANA alubias pintas cocidas frasco 400 gr,1.19,2.97,€/Kg.
1077986,dia-es,DIA judión cocido extra frasco 400 gr,1.29,3.23,€/Kg.
1077987,dia-es,LA ASTURIANA alubia cocido sin sal frasco 400 gr,1.19,2.97,€/Kg.
1077988,dia-es,LUENGO alubias con verduras cocidas frasco 400 gr,1.25,3.13,€/Kg.
1077989,dia-es,DIA alubias pintas cocidas frasco 400 gr,0.79,1.98,€/Kg.
1077990,dia-es,DIA garbanzos cocidos extra frasco 400 gr,0.69,1.72,€/Kg.
1077991,dia-es,LA ASTURIANA garbanzo cocido frasco 400 gr,1.19,2.97,€/Kg.
1077992,dia-es,LITORAL garbanzos con espinacas lata 425 gr,1.85,4.35,€/Kg.
1077993,dia-es,DIA garbanzos con verduras frasco 450 gr,0.99,2.47,€/Kg.
1077994,dia-es,LA ASTURIANA garbanzo cocido sin sal frasco 400 gr,1.19,2.97,€/Kg.
1077995,dia-es,LA ASTURIANA garbanzos cocidos frasco 210 ml,0.89,3.02,€/Kg.
1077996,dia-es,DIA VITAL garbanzos cocidos muy bajo contenido en sal frasco 400 gr,0.59,1.47,€/Kg.
1077997,dia-es,DIA lentejas cocidas frasco 400 gr,0.69,1.72,€/Kg.
1077998,dia-es,EL PAVO placas para lasaña caja 18 uds 200 gr,1.39,6.95,€/Kg.
1077999,dia-es,EL PAVO placas para canelones caja 18 uds 125 gr,1.59,12.72,€/Kg.
1078000,dia-es,DIA espaguetis paquete 500 gr,0.55,1.1,€/Kg.
1078001,dia-es,DIA espaguetis paquete 1 Kg,0.85,0.85,€/Kg.
1078002,dia-es,GALLO espaguetis nº 3 paquete 500 gr,0.99,1.98,€/Kg.
1078003,dia-es,DIA tallarines paquete 500 gr,0.55,1.1,€/Kg.
